congressman_id,name,party,party_id,term
73782,ODÍLIO BALBINOTTI,PMDB,36800,54
73464,OLIVEIRA FILHO,PRB,36815,54
160563,ONOFRE SANTO AGOSTINI,PSD,36834,54
74399,ONYX LORENZONI,DEM,36769,54
141514,OSMAR JÚNIOR,PCdoB,36779,54
73463,OSMAR SERRAGLIO,PMDB,36800,54
73692,OSMAR TERRA,PMDB,36800,54
74430,OSVALDO COELHO,DEM,36769,54
74191,OSVALDO REIS,PMDB,36800,54
141515,OTAVIO LEITE,PSDB,36835,54
160540,OTONIEL LIMA,PRB,36815,54
160650,OZIEL OLIVEIRA,PDT,36786,54
160556,PADRE JOÃO,PT,36844,54
160670,PADRE TON,PT,36844,54
74319,PAES LANDIM,PTB,36845,54
160642,PASTOR EURICO,PSB,36832,54
160601,PASTOR MARCO FELICIANO,PSC,36833,54
74095,PAUDERNEY AVELINO,DEM,36769,54
171617,PAULÃO,PT,36844,54
141516,PAULO ABI-ACKEL,PSDB,36835,54
73883,PAULO BORNHAUSEN,PSB,36832,54
160668,PAULO CESAR QUARTIERO,DEM,36769,54
74017,PAULO FEIJÓ,PR,36814,54
109372,PAULO FERREIRA,PT,36844,54
160517,PAULO FOLETTO,PSB,36832,54
160558,PAULO FREIRE,PR,36814,54
141517,PAULO HENRIQUE LUSTOSA,PP**,36809,54
74574,PAULO MAGALHÃES,PSD,36834,54
132056,PAULO MALUF,PP**,36809,54
128760,PAULO MARINHO JUNIOR,PMDB,36800,54
141518,PAULO PEREIRA DA SILVA,SDD,36764,54
141519,PAULO PIAU,PMDB,36800,54
74400,PAULO PIMENTA,PT,36844,54
74047,PAULO RUBEM SANTIAGO,PDT,36786,54
160658,PAULO TADEU,PT,36844,54
141488,PAULO TEIXEIRA,PT,36844,54
160593,PAULO WAGNER,PV,36851,54
74812,PEDRO CHAVES,PMDB,36800,54
74556,PEDRO EUGÊNIO,PT,36844,54
74449,PEDRO FERNANDES,PTB,36845,54
174314,PEDRO GUERRA,PSD,36834,54
74111,PEDRO HENRY,PP**,36809,54
74207,PEDRO NOVAIS,PMDB,36800,54
122158,PEDRO PAULO,PMDB,36800,54
160604,PEDRO UCZAI,PT,36844,54
80920,PENNA,PV,36851,54
141445,PEPE VARGAS,PT,36844,54
73943,PERPÉTUA ALMEIDA,PCdoB,36779,54
179384,PINTO DE LUNA,PT,36844,54
141465,PINTO ITAMARATY,PSDB,36835,54
172711,PLÍNIO VALÉRIO,PSDB,36835,54
162174,POLICARPO,PT,36844,54
170673,PROFESSOR SÉRGIO DE OLIVEIRA,PSC,36833,54
141543,PROFESSOR SETIMO,PMDB,36800,54
148134,PROFESSOR VICTÓRIO GALLI,PMDB,36800,54
160639,PROFESSORA DORINHA SEABRA REZENDE,DEM,36769,54
160641,PROFESSORA MARCIVANIA,PT,36844,54
160516,RAIMUNDÃO,PMDB,36800,54
74216,RAIMUNDO GOMES DE MATOS,PSDB,36835,54
141403,RATINHO JUNIOR,PSC,36833,54
141523,RAUL HENRY,PMDB,36800,54
160656,RAUL LIMA,PP**,36809,54
141525,REBECCA GARCIA,PP**,36809,54
74161,REGINALDO LOPES,PT,36844,54
89282,REGUFFE,PDT,36786,54
160615,REINALDO AZAMBUJA,PSDB,36835,54
73786,REINHOLD STEPHANES,PSD,36834,54
160623,RENAN FILHO,PMDB,36800,54
171620,RENATO ANDRADE,PP**,36809,54
141527,RENATO MOLLING,PP**,36809,54
175212,RENATO SIMÕES,PT,36844,54
160654,RENZO BRAZ,PP**,36809,54
74027,RIBAMAR ALVES,PSB,36832,54
169553,RICARDO ARCHER,PMDB,36800,54
172945,RICARDO ARRUDA,PSC,36833,54
74793,RICARDO BERZOINI,PT,36844,54
160655,RICARDO IZAR,PSD,36834,54
150634,RICARDO QUIRINO,PRB,36815,54
141472,RICARDO TRIPOLI,PSDB,36835,54
73674,ROBERTO BALESTRA,PP**,36809,54
141529,ROBERTO BRITTO,PP**,36809,54
160653,ROBERTO DE LUCENA,PV,36851,54
161903,ROBERTO DORNER,PSD,36834,54
73805,ROBERTO FREIRE,PPS,36813,54
141473,ROBERTO SANTIAGO,PSD,36834,54
160652,ROBERTO TEIXEIRA,PP**,36809,54
152865,RODRIGO BETHLEM,PMDB,36800,54
141531,RODRIGO DE CASTRO,PSDB,36835,54
88950,RODRIGO GARCIA,DEM,36769,54
74693,RODRIGO MAIA,DEM,36769,54
160568,ROGÉRIO CARVALHO,PT,36844,54
141535,ROGÉRIO MARINHO,PSDB,36835,54
160651,ROGÉRIO PENINHA MENDONÇA,PMDB,36800,54
167707,ROMANNA REMOR,PMDB,36800,54
160597,ROMÁRIO,PSB,36832,54
160629,ROMERO RODRIGUES,PSDB,36835,54
160515,RONALDO BENEDET,PMDB,36800,54
74813,RONALDO CAIADO,DEM,36769,54
160637,RONALDO FONSECA,PROS,36763,54
163321,RONALDO NOGUEIRA,PTB,36845,54
160594,RONALDO ZULKE,PT,36844,54
160614,ROSANE FERREIRA,PV,36851,54
73507,ROSE DE FREITAS,PMDB,36800,54
146949,ROSINHA DA ADEFAL,PTdoB,36847,54
179379,ROSY DE SOUSA,PV,36851,54
73466,RUBENS BUENO,PPS,36813,54
74371,RUBENS OTONI,PT,36844,54
104254,RUI COSTA,PT,36844,54
76420,RUI PALMEIRA,PSDB,36835,54
160635,RUY CARNEIRO,PSDB,36835,54
141522,SABINO CASTELO BRANCO,PTB,36845,54
160630,SÁGUAS MORAES,PT,36844,54
73559,SALVADOR ZIMBALDI,PROS,36763,54
74372,SANDES JÚNIOR,PP**,36809,54
74039,SANDRA ROSADO,PSB,36832,54
160621,SANDRO ALEX,PPS,36813,54
73676,SANDRO MABEL,PMDB,36800,54
74762,SARAIVA FELIPE,PMDB,36800,54
74210,SARNEY FILHO,PV,36851,54
141539,SEBASTIÃO BALA ROCHA,SDD,36764,54
74533,SÉRGIO BARRADAS CARNEIRO,PT,36844,54
73808,SÉRGIO BRITO,PSD,36834,54
74435,SERGIO GUERRA,PSDB,36835,54
141542,SÉRGIO MORAES,PTB,36845,54
160612,SERGIO ZVEITER,PSD,36834,54
167614,SEVERINO NINHO,PSB,36832,54
160613,SIBÁ MACHADO,PT,36844,54
74765,SILAS BRASILEIRO,PMDB,36800,54
74356,SILAS CÂMARA,PSD,36834,54
4930,SILVIO COSTA,PSC,36833,54
73560,SILVIO TORRES,PSDB,36835,54
73424,SIMÃO SESSIM,PP**,36809,54
168175,SIMPLÍCIO ARAÚJO,SDD,36764,54
141547,SOLANGE ALMEIDA,PMDB,36800,54
92776,STEFANO AGUIAR,PSB,36832,54
160627,STEPAN NERCESSIAN,PPS,36813,54
177282,SUBTENENTE GONZAGA,PDT,36786,54
141548,SUELI VIDIGAL,PDT,36786,54
74385,TAKAYAMA,PSC,36833,54
160679,TAUMATURGO LIMA,PT,36844,54
169711,TELMA PINHEIRO,PSDB,36835,54
160608,TERESA SURITA,PMDB,36800,54
160617,THIAGO PEIXOTO,PSD,36834,54
160976,TIRIRICA,PR,36814,54
160611,TONINHO PINHEIRO,PP**,36809,54
141551,URZENI ROCHA,PSD,36834,54
141384,VALADARES FILHO,PSB,36832,54
73565,VALDEMAR COSTA NETO,PR,36814,54
74010,VALDIR COLATTO,PMDB,36800,54
162490,VALDIVINO DE OLIVEIRA,PSDB,36835,54
160610,VALMIR ASSUNÇÃO,PT,36844,54
169868,VALRY MORAIS,PRP,36824,54
141552,VALTENIR PEREIRA,PROS,36763,54
74376,VANDER LOUBET,PT,36844,54
141553,VANDERLEI MACRIS,PSDB,36835,54
167617,VANDERLEI SIRAQUE,PT,36844,54
160595,VAZ DE LIMA,PSDB,36835,54
74308,VICENTE ARRUDA,PROS,36763,54
160622,VICENTE CANDIDO,PT,36844,54
159258,VICENTE SELISTRE,PSB,36832,54
74283,VICENTINHO,PT,36844,54
141400,VIEIRA DA CUNHA,PDT,36786,54
163322,VILALBA,PP**,36809,54
73677,VILMAR ROCHA,PSD,36834,54
141870,VILSON COVATTI,PP**,36809,54
160591,VINICIUS GURGEL,PR,36814,54
92355,VITOR PAULO,PRB,36815,54
141557,VITOR PENIDO,DEM,36769,54
137853,WADSON RIBEIRO,PCdoB,36779,54
160569,WALDENOR PEREIRA,PT,36844,54
141558,WALDIR MARANHÃO,PP**,36809,54
160631,WALNEY ROCHA,PTB,36845,54
74284,WALTER FELDMAN,PSB,36832,54
141560,WALTER IHOSHI,PSD,36834,54
160609,WALTER TOSTA,PSD,36834,54
141561,WANDENKOLK GONÇALVES,PSDB,36835,54
160620,WASHINGTON REIS,PMDB,36800,54
160518,WELITON PRADO,PT,36844,54
73653,WELLINGTON FAGUNDES,PR,36814,54
74043,WELLINGTON ROBERTO,PR,36814,54
179387,WELLINGTON SALGADO,PMDB,36800,54
167493,WEVERTON ROCHA,PDT,36786,54
160586,WILLIAM DIB,PSDB,36835,54
160636,WILSON FILHO,PTB,36845,54
73930,WLADIMIR COSTA,SDD,36764,54
74439,WOLNEY QUEIROZ,PDT,36786,54
168253,ZE CARLOS DA PESCA,PP**,36809,54
73931,ZÉ GERALDO,PT,36844,54
160632,ZÉ SILVA,SDD,36764,54
152607,ZÉ VIEIRA,PROS,36763,54
160592,ZECA DIRCEU,PT,36844,54
74354,ZENALDO COUTINHO,PSDB,36835,54
73933,ZEQUINHA MARINHO,PSC,36833,54
74145,ZEZÉU RIBEIRO,PT,36844,54
160625,ZOINHO,PR,36814,54
74392,ZONTA,PP**,36809,54
178957,ABEL MESQUITA JR.,DEM,36769,55
178864,ADAIL CARNEIRO,PODE,36896,55
178914,ADALBERTO CAVALCANTI,AVANTE,36898,55
178890,ADELMO CARNEIRO LEÃO,PT,36844,55
178968,ADELSON BARRETO,PR,36814,55
133374,ADEMIR CAMILO,MDB,36899,55
196359,ADÉRMIS MARINI,PSDB,36835,55
178903,ADILTON SACHETTI,PRB,36815,55
141372,AELTON FREITAS,PR,36814,55
160508,AFONSO FLORENCE,PT,36844,55
136811,AFONSO HAMM,PP,37903,55
178835,AFONSO MOTTA,PDT,36786,55
160527,AGUINALDO RIBEIRO,PP,37903,55
178836,ALAN RICK,DEM,36769,55
160582,ALBERTO FILHO,PP,37903,55
73579,ALBERTO FRAGA,DEM,36769,55
160559,ALCEU MOREIRA,MDB,36899,55
160511,ALESSANDRO MOLON,PSB,36832,55
73458,ALEX CANZIANI,PTB,36845,55
178972,ALEX MANENTE,PPS,36813,55
178875,ALEXANDRE BALDY,PP,37903,55
160545,ALEXANDRE LEITE,DEM,36769,55
178833,ALEXANDRE SERFIOTIS,PSD,36834,55
178936,ALEXANDRE VALLE,PR,36814,55
141454,ALFREDO KAEFER,PP,37903,55
178846,ALFREDO NASCIMENTO,PR,36814,55
74057,ALICE PORTUGAL,PCdoB,36779,55
178927,ALIEL MACHADO,PSB,36832,55
178937,ALTINEU CÔRTES,PR,36814,55
178881,ALUISIO MENDES,PODE,36896,55
178973,ANA PERUGINI,PT,36844,55
160551,ANDERSON FERREIRA,PR,36814,55
178831,ANDRÉ ABDON,PP,37903,55
195143,ANDRÉ AMARAL,PROS,36763,55
74471,ANDRÉ DE PAULA,PSD,36834,55
133439,ANDRÉ FIGUEIREDO,PDT,36786,55
178882,ANDRÉ FUFUCA,PP,37903,55
160543,ANDRE MOURA,PSC,36833,55
141379,ANDREIA ZITO,PSDB,36835,55
178974,ANDRES SANCHEZ,PT,36844,55
192120,ANGELA ALBINO,PCdoB,36779,55
178837,ANGELIM,PT,36844,55
74212,ANÍBAL GOMES,DEM,36769,55
74213,ANTONIO BALHMANN,PDT,36786,55
160553,ANTONIO BRITO,PSD,36834,55
141383,ANTONIO BULHÕES,PRB,36815,55
73584,ANTONIO CARLOS MENDES THAME,PV,36851,55
160530,ANTONIO IMBASSAHY,PSDB,36835,55
178950,ANTÔNIO JÁCOME,PODE,36896,55
74103,ARIOSTO HOLANDA,PDT,36786,55
73433,ARLINDO CHINAGLIA,PT,36844,55
73434,ARNALDO FARIA DE SÁ,PP,37903,55
141391,ARNALDO JARDIM,PPS,36813,55
160602,ARNALDO JORDY,PPS,36813,55
74291,ARNON BEZERRA,PTB,36845,55
74833,AROLDE DE OLIVEIRA,PSD,36834,55
160541,ARTHUR LIRA,PP,37903,55
160600,ARTHUR OLIVEIRA MAIA,DEM,36769,55
178847,ARTHUR VIRGÍLIO BISNETO,PSDB,36835,55
159237,ASSIS CARVALHO,PT,36844,55
74378,ASSIS DO COUTO,PDT,36786,55
160581,ASSIS MELO,PCdoB,36779,55
193165,ÁTILA A. NUNES,MDB,36899,55
74090,ÁTILA LINS,PP,37903,55
74459,ÁTILA LIRA,PSB,36832,55
73655,AUGUSTO CARVALHO,SOLIDARIEDADE,37904,55
160665,AUGUSTO COUTINHO,SOLIDARIEDADE,37904,55
160512,AUREO,SOLIDARIEDADE,37904,55
69871,BACELAR,PODE,36896,55
178975,BALEIA ROSSI,MDB,36899,55
178834,BEBETO,PSB,36832,55
73701,BENEDITA DA SILVA,PT,36844,55
74535,BENITO GAMA,PTB,36845,55
74040,BENJAMIN MARANHÃO,MDB,36899,55
178915,BETINHO GOMES,PSDB,36835,55
141335,BETO FARO,PT,36844,55
73437,BETO MANSUR,MDB,36899,55
178948,BETO ROSADO,PP,37903,55
178906,BETO SALAME,PP,37903,55
141513,BILAC PINTO,DEM,36769,55
160538,BOHN GASS,PT,36844,55
74650,BONIFÁCIO DE ANDRADA,DEM,36769,55
74052,BOSCO COSTA,PROS,36763,55
160589,BRUNA FURLAN,PSDB,36835,55
178999,BRUNNY,PR,36814,55
141394,BRUNO ARAÚJO,PSDB,36835,55
178976,BRUNO COVAS,PSDB,36835,55
178938,CABO DACIOLO,PATRI,37900,55
178865,CABO SABINO,AVANTE,36898,55
105112,CABUÇU BORGES,MDB,36899,55
93083,CACÁ LEÃO,PP,37903,55
178853,CAETANO,PT,36844,55
178891,CAIO NARCIO,PSDB,36835,55
194261,CAJAR NARDES,PODE,36896,55
178829,CAPITÃO AUGUSTO,PR,36814,55
178924,CAPITÃO FÁBIO ABREU,PR,36814,55
205303,CARLA STEPHANINI,MDB,36899,55
178958,CARLOS ANDRADE,PHS,36793,55
141401,CARLOS BEZERRA,MDB,36899,55
74474,CARLOS EDUARDO CADOCA,PDT,36786,55
178962,CARLOS GOMES,PRB,36815,55
178993,CARLOS HENRIQUE GAGUIM,DEM,36769,55
74163,CARLOS MANATO,PSL,36837,55
178900,CARLOS MARUN,MDB,36899,55
74651,CARLOS MELLES,DEM,36769,55
74262,CARLOS SAMPAIO,PSDB,36835,55
73934,CARLOS SOUZA,PSDB,36835,55
141398,CARLOS ZARATTINI,PT,36844,55
164360,CARMEN ZANOTTO,PPS,36813,55
178876,CÉLIO SILVEIRA,PSDB,36835,55
73568,CELSO JACOB,MDB,36899,55
141405,CELSO MALDANER,MDB,36899,55
72912,CELSO PANSERA,PT,36844,55
73441,CELSO RUSSOMANNO,PRB,36815,55
160576,CÉSAR HALUM,PRB,36815,55
178838,CÉSAR MESSIAS,PSB,36832,55
73720,CESAR SOUZA,PSD,36834,55
74171,CHICO ALENCAR,PSOL,36839,55
141439,CHICO D'ANGELO,PDT,36786,55
141440,CHICO LOPES,PCdoB,36779,55
178928,CHRISTIANE DE SOUZA YARED,PR,36814,55
178841,CÍCERO ALMEIDA,PHS,36793,55
178939,CLARISSA GAROTINHO,PROS,36763,55
74537,CLAUDIO CAJADO,PP,37903,55
141408,CLEBER VERDE,PRB,36815,55
74230,COLBERT MARTINS,MDB,36899,55
178848,CONCEIÇÃO SAMPAIO,PSDB,36835,55
205302,CORONEL BITTENCOURT,PRB,36815,55
178963,COVATTI FILHO,PP,37903,55
194258,CREUZA PEREIRA,PSB,36832,55
93472,CRISTIANE BRASIL,PTB,36845,55
141411,DAGOBERTO NOGUEIRA,PDT,36786,55
74467,DAMIÃO FELICIANO,PDT,36786,55
178892,DÂMINA PEREIRA,PODE,36896,55
74060,DANIEL ALMEIDA,PCdoB,36779,55
178916,DANIEL COELHO,PPS,36813,55
144523,DANIEL VILELA,MDB,36899,55
160528,DANILO CABRAL,PSB,36832,55
62881,DANILO FORTE,PSDB,36835,55
160552,DANRLEI DE DEUS HINTERHOLZ,PSD,36834,55
73891,DARCÍSIO PERONDI,MDB,36899,55
141412,DAVI ALVES SILVA JÚNIOR,PR,36814,55
101309,DAVIDSON MAGALHÃES,PCdoB,36779,55
141413,DÉCIO LIMA,PT,36844,55
196357,DEJORGE PATRÍCIO,PRB,36815,55
178908,DELEGADO ÉDER MAURO,PSD,36834,55
178893,DELEGADO EDSON MOREIRA,PR,36814,55
160646,DELEGADO FRANCISCHINI,PSL,36837,55
164359,DELEGADO WALDIR,PSL,36837,55
74172,DELEY,PTB,36845,55
185500,DEOCLIDES MACEDO,PDT,36786,55
160588,DIEGO ANDRADE,PSD,36834,55
178929,DIEGO GARCIA,PODE,36896,55
73768,DILCEU SPERAFICO,PP,37903,55
160599,DIMAS FABIANO,PP,37903,55
143632,DOMINGOS NETO,PSD,36834,55
160758,DOMINGOS SÁVIO,PSDB,36835,55
178940,DR. JOÃO,PR,36814,55
160643,DR. JORGE SILVA,SOLIDARIEDADE,37904,55
178830,DR. SINVAL MALHEIROS,PODE,36896,55
141385,DUARTE NOGUEIRA,PSDB,36835,55
178994,DULCE MIRANDA,MDB,36899,55
73447,EDINHO ARAÚJO,MDB,36899,55
73793,EDINHO BEZ,MDB,36899,55
141417,EDIO LOPES,PR,36814,55
160578,EDMAR ARRUDA,PSD,36834,55
134812,EDMILSON RODRIGUES,PSOL,36839,55
74655,EDUARDO BARBOSA,PSDB,36835,55
92346,EDUARDO BOLSONARO,PSL,36837,55
74173,EDUARDO CUNHA,MDB,36899,55
178977,EDUARDO CURY,PSDB,36835,55
141421,EDUARDO DA FONTE,PP,37903,55
141422,EFRAIM FILHO,DEM,36769,55
74075,ELCIONE BARBALHO,MDB,36899,55
160532,ELI CORRÊA FILHO,DEM,36769,55
181316,ELIZEU DIONIZIO,PSB,36832,55
178883,ELIZIANE GAMA,PPS,36813,55
178854,ELMAR NASCIMENTO,DEM,36769,55
132504,ENIO VERRI,PT,36844,55
160575,ERIKA KOKAY,PT,36844,55
99654,ERIVELTON SANTANA,PATRI,37900,55
171782,ERON BEZERRA,PCdoB,36779,55
160640,EROS BIONDINI,PROS,36763,55
160649,ESPERIDIÃO AMIN,PP,37903,55
202915,EURICELIA CARDOSO,PP,37903,55
178871,EVAIR VIEIRA DE MELO,PP,37903,55
178828,EVANDRO GUSSI,PV,36851,55
178930,EVANDRO ROMAN,PSD,36834,55
178953,EXPEDITO NETTO,PSD,36834,55
178904,EZEQUIEL FONSECA,PP,37903,55
178941,EZEQUIEL TEIXEIRA,PODE,36896,55
146829,FABIANO HORTA,PT,36844,55
141428,FÁBIO FARIA,PSD,36834,55
178905,FABIO GARCIA,DEM,36769,55
178969,FÁBIO MITIDIERI,PSD,36834,55
141427,FÁBIO RAMALHO,MDB,36899,55
171623,FABIO REIS,MDB,36899,55
178877,FÁBIO SOUSA,PSDB,36835,55
160587,FÁBIO TRAD,PSD,36834,55
190149,FABRICIO OLIVEIRA,PSB,36832,55
74065,FÁTIMA PELAES,MDB,36899,55
66828,FAUSTO PINATO,PP,37903,55
141430,FELIPE BORNIER,PROS,36763,55
72442,FELIPE CARRERAS,PSB,36832,55
141429,FELIPE MAIA,DEM,36769,55
205234,FELIPE SOUZA,PHS,36793,55
160666,FÉLIX MENDONÇA JÚNIOR,PDT,36786,55
141431,FERNANDO COELHO FILHO,DEM,36769,55
163831,FERNANDO JORDÃO,MDB,36899,55
73481,FERNANDO MARRONI,PT,36844,55
92699,FERNANDO MONTEIRO,PP,37903,55
160676,FERNANDO TORRES,PSD,36834,55
160598,FLÁVIA MORAIS,PDT,36786,55
141434,FLAVIANO MELO,MDB,36899,55
178978,FLAVINHO,PSC,36833,55
191923,FLAVIO NOGUEIRA,PDT,36786,55
178979,FLORIANO PESARO,PSDB,36835,55
178907,FRANCISCO CHAPADINHA,PODE,36896,55
160677,FRANCISCO FLORIANO,DEM,36769,55
186775,FRANKLIN,PP,37903,55
74189,FREIRE JÚNIOR,MDB,36899,55
204651,FREITAS DO PT,PT,36844,55
129037,GABRIEL GUIMARÃES,PT,36844,55
160669,GENECIAS NORONHA,SOLIDARIEDADE,37904,55
141441,GEORGE HILTON,PSC,36833,55
178966,GEOVANIA DE SÁ,PSDB,36835,55
74374,GERALDO RESENDE,PSDB,36835,55
74383,GIACOBO,PR,36814,55
74270,GILBERTO NASCIMENTO,PSC,36833,55
160673,GIOVANI CHERINI,PR,36814,55
178996,GIOVANI FELTES,MDB,36899,55
74077,GIOVANNI QUEIROZ,PDT,36786,55
178878,GIUSEPPE VECCI,PSDB,36835,55
74558,GIVALDO CARIMBÃO,AVANTE,36898,55
178872,GIVALDO VIEIRA,PCdoB,36779,55
152605,GLAUBER BRAGA,PSOL,36839,55
74419,GONZAGA PATRIOTA,PSB,36832,55
129618,GORETE PEREIRA,PR,36814,55
178980,GOULART,PSD,36834,55
194259,GUILHERME COELHO,PSDB,36835,55
160667,GUILHERME MUSSI,PP,37903,55
205298,GUSTAVO MITRE,PHS,36793,55
178964,HEITOR SCHUCH,PSB,36832,55
178873,HELDER SALOMÃO,PT,36844,55
178909,HÉLIO LEITE,DEM,36769,55
73482,HENRIQUE FONTANA,PT,36844,55
97707,HERÁCLITO FORTES,DEM,36769,55
178981,HERCULANO PASSOS,MDB,36899,55
73772,HERMES PARCIANELLO,MDB,36899,55
160596,HEULER CRUVINEL,PP,37903,55
178884,HILDO ROCHA,MDB,36899,55
178959,HIRAN GONÇALVES,PP,37903,55
178849,HISSA ABRAHÃO,PDT,36786,55
141450,HUGO LEAL,PSD,36834,55
160674,HUGO MOTTA,PRB,36815,55
74662,HUMBERTO SOUTO,PPS,36813,55
194592,ILDON MARQUES,PSB,36832,55
141389,INDIO DA COSTA,PSD,36834,55
67138,IRACEMA PORTELLA,PP,37903,55
81232,IRAJÁ ABREU,PSD,36834,55
178855,IRMÃO LAZARO,PSC,36833,55
73531,IVAN VALENTE,PSOL,36839,55
4931,IZALCI LUCAS,PSDB,36835,55
196378,IZAQUE SILVA,PSDB,36835,55
74665,JAIME MARTINS,PROS,36763,55
74847,JAIR BOLSONARO,PSL,36837,55
74848,JANDIRA FEGHALI,PCdoB,36779,55
73926,JANETE CAPIBERIBE,PSB,36832,55
131943,JARBAS VASCONCELOS,MDB,36899,55
160672,JEAN WYLLYS,PSOL,36839,55
74273,JEFFERSON CAMPOS,PSB,36832,55
160570,JERÔNIMO GOERGEN,PP,37903,55
178839,JÉSSICA SALES,MDB,36899,55
178842,JHC,PSB,36832,55
160531,JHONATAN DE JESUS,PRB,36815,55
141503,JÔ MORAES,PCdoB,36779,55
160573,JOÃO ARRUDA,MDB,36899,55
74366,JOÃO CAMPOS,PRB,36815,55
141458,JOÃO CARLOS BACELAR,PR,36814,55
